docID,edinetCode,secCode,filerName,docTypeCode,docDescription,submitDateTime,path
S100WKPU,E36582,,株式会社ネクスタ,350,変更報告書,2025-08-26 15:30,data\raw\edinet\2025-08-26\S100WKPU
S100WLE5,E00518,29280,ＲＩＺＡＰグループ株式会社,180,臨時報告書,2025-08-26 15:31,data\raw\edinet\2025-08-26\S100WLE5
S100WKK1,E00523,30030,ヒューリック株式会社,180,臨時報告書,2025-08-26 15:31,data\raw\edinet\2025-08-26\S100WKK1
S100WL7N,E03315,76050,株式会社　フジ・コーポレーション,180,臨時報告書,2025-08-26 15:31,data\raw\edinet\2025-08-26\S100WL7N
S100WL6N,E02336,77250,株式会社インターアクション,180,臨時報告書,2025-08-26 15:32,data\raw\edinet\2025-08-26\S100WL6N
S100WKKT,E30155,,株式会社ベストプランニング,350,変更報告書,2025-08-26 15:33,data\raw\edinet\2025-08-26\S100WKKT
S100WLD0,E04707,46610,株式会社オリエンタルランド,180,臨時報告書,2025-08-26 15:33,data\raw\edinet\2025-08-26\S100WLD0
S100WLBC,E33409,,仲　暁子,350,変更報告書,2025-08-26 15:34,data\raw\edinet\2025-08-26\S100WLBC
S100WLEM,E36928,43730,シンプレクス・ホールディングス株式会社,350,変更報告書（短期大量譲渡）,2025-08-26 15:35,data\raw\edinet\2025-08-26\S100WLEM
S100WL9X,E00523,30030,ヒューリック株式会社,090,訂正発行登録書,2025-08-26 15:36,data\raw\edinet\2025-08-26\S100WL9X
S100WLEC,E32225,39360,株式会社グローバルウェイ,030,有価証券届出書（組込方式）,2025-08-26 15:39,data\raw\edinet\2025-08-26\S100WLEC
S100WK5G,E38425,,株式会社ＭＩ２,350,変更報告書,2025-08-26 15:39,data\raw\edinet\2025-08-26\S100WK5G
S100WLEJ,E32428,,日本ホテル＆レジデンシャル投資法人,120,有価証券報告書（内国投資証券）－第18期(2024/12/01－2025/05/31),2025-08-26 15:40,data\raw\edinet\2025-08-26\S100WLEJ
S100WLEO,E34995,70680,フィードフォースグループ株式会社,180,臨時報告書,2025-08-26 15:40,data\raw\edinet\2025-08-26\S100WLEO
S100WKXM,E36634,,植島　幹九郎,350,変更報告書,2025-08-26 15:47,data\raw\edinet\2025-08-26\S100WKXM
S100WLCN,E40254,,新居　英一,350,変更報告書,2025-08-26 15:47,data\raw\edinet\2025-08-26\S100WLCN
S100WL3U,E36945,,３１ＶＥＮＴＵＲＥＳ－グローバル・ブレイン－グロースＩ合同会社,350,変更報告書,2025-08-26 15:50,data\raw\edinet\2025-08-26\S100WL3U
S100WL63,E04707,46610,株式会社オリエンタルランド,090,訂正発行登録書,2025-08-26 15:50,data\raw\edinet\2025-08-26\S100WL63
S100WLD8,E35239,,光通信株式会社,350,変更報告書,2025-08-26 15:51,data\raw\edinet\2025-08-26\S100WLD8
S100WLEW,E38684,58850,株式会社ジーデップ・アドバンス,180,臨時報告書,2025-08-26 15:51,data\raw\edinet\2025-08-26\S100WLEW
S100WLD9,E35239,,光通信株式会社,350,大量保有報告書,2025-08-26 15:53,data\raw\edinet\2025-08-26\S100WLD9
S100WLDA,E35239,,光通信株式会社,350,変更報告書,2025-08-26 15:58,data\raw\edinet\2025-08-26\S100WLDA
S100WLEB,E02075,67310,株式会社ピクセラ,180,臨時報告書,2025-08-26 16:00,data\raw\edinet\2025-08-26\S100WLEB
S100WLAB,E33254,65520,株式会社ＧａｍｅＷｉｔｈ,120,有価証券報告書－第12期(2024/06/01－2025/05/31),2025-08-26 16:00,data\raw\edinet\2025-08-26\S100WLAB
S100WL6U,E33254,65520,株式会社ＧａｍｅＷｉｔｈ,135,確認書,2025-08-26 16:00,data\raw\edinet\2025-08-26\S100WL6U
S100WJUP,E26831,59320,三協立山株式会社,120,有価証券報告書－第80期(2024/06/01－2025/05/31),2025-08-26 16:00,data\raw\edinet\2025-08-26\S100WJUP
S100WKYY,E26831,59320,三協立山株式会社,235,内部統制報告書－第80期(2024/06/01－2025/05/31),2025-08-26 16:00,data\raw\edinet\2025-08-26\S100WKYY
S100WLDC,E35239,,光通信株式会社,350,変更報告書,2025-08-26 16:01,data\raw\edinet\2025-08-26\S100WLDC
S100WLBL,E33254,65520,株式会社ＧａｍｅＷｉｔｈ,235,内部統制報告書－第12期(2024/06/01－2025/05/31),2025-08-26 16:01,data\raw\edinet\2025-08-26\S100WLBL
S100WKZ0,E26831,59320,三協立山株式会社,135,確認書,2025-08-26 16:01,data\raw\edinet\2025-08-26\S100WKZ0
S100WLEZ,E01770,67420,株式会社京三製作所,180,臨時報告書,2025-08-26 16:01,data\raw\edinet\2025-08-26\S100WLEZ
S100WLDT,E04764,97650,株式会社オオバ,180,臨時報告書,2025-08-26 16:02,data\raw\edinet\2025-08-26\S100WLDT
S100WLDE,E35239,,光通信株式会社,350,変更報告書,2025-08-26 16:03,data\raw\edinet\2025-08-26\S100WLDE
S100WL3S,E04036,89400,株式会社インテリックス,120,有価証券報告書－第30期(2024/06/01－2025/05/31),2025-08-26 16:06,data\raw\edinet\2025-08-26\S100WL3S
S100WL6S,E04036,89400,株式会社インテリックス,135,確認書,2025-08-26 16:08,data\raw\edinet\2025-08-26\S100WL6S
S100WL6O,E04036,89400,株式会社インテリックス,235,内部統制報告書－第30期(2024/06/01－2025/05/31),2025-08-26 16:09,data\raw\edinet\2025-08-26\S100WL6O
S100WJUS,E10235,,中島　崇,350,変更報告書,2025-08-26 16:15,data\raw\edinet\2025-08-26\S100WJUS
S100WLF8,E27281,32840,株式会社フージャースホールディングス,040,訂正有価証券届出書（参照方式）,2025-08-26 16:35,data\raw\edinet\2025-08-26\S100WLF8
S100WLFA,E27281,32840,株式会社フージャースホールディングス,040,訂正有価証券届出書（参照方式）,2025-08-26 16:35,data\raw\edinet\2025-08-26\S100WLFA
S100WLEI,E12447,,朝日ライフ　アセットマネジメント株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-26 16:38,data\raw\edinet\2025-08-26\S100WLEI
S100WKGJ,E39685,,グロースパートナーズ株式会社,350,変更報告書,2025-08-26 16:39,data\raw\edinet\2025-08-26\S100WKGJ
S100WL8O,E01795,67750,株式会社ＴＢグループ,180,臨時報告書,2025-08-26 16:42,data\raw\edinet\2025-08-26\S100WL8O
S100WLF9,E31019,39000,株式会社クラウドワークス,350,変更報告書（短期大量譲渡）,2025-08-26 16:45,data\raw\edinet\2025-08-26\S100WLF9
S100WL85,E36069,,Ｌｏｎｇ　Ｃｏｒｒｉｄｏｒ　Ａｓｓｅｔ　Ｍａｎａｇｅｍｅｎｔ　Ｌｉｍｉｔｅｄ,350,変更報告書,2025-08-26 16:50,data\raw\edinet\2025-08-26\S100WL85
S100WLFO,E03176,98280,株式会社Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,180,臨時報告書,2025-08-26 17:05,data\raw\edinet\2025-08-26\S100WLFO
S100WCXX,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第3期(2024/06/09－2025/06/08),2025-08-27 09:00,data\raw\edinet\2025-08-27\S100WCXX
S100WKB6,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:00,data\raw\edinet\2025-08-27\S100WKB6
S100WKB5,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:00,data\raw\edinet\2025-08-27\S100WKB5
S100WHAF,E30689,,あおぞら投信株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:01,data\raw\edinet\2025-08-27\S100WHAF
S100WCXY,E12460,,野村アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-27 09:01,data\raw\edinet\2025-08-27\S100WCXY
S100WKB4,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:01,data\raw\edinet\2025-08-27\S100WKB4
S100WJV9,E08957,,三井住友ＤＳアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:01,data\raw\edinet\2025-08-27\S100WJV9
S100WHAJ,E30689,,あおぞら投信株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:01,data\raw\edinet\2025-08-27\S100WHAJ
S100WLHQ,E05527,24590,アウンコンサルティング株式会社,180,臨時報告書,2025-08-27 09:02,data\raw\edinet\2025-08-27\S100WLHQ
S100WKDC,E12481,,フィデリティ投信株式会社,120,有価証券報告書（内国投資信託受益証券）－第58期(2024/12/03－2025/05/30),2025-08-27 09:02,data\raw\edinet\2025-08-27\S100WKDC
S100WK4R,E10677,,アセットマネジメントＯｎｅ株式会社,160,半期報告書（内国投資信託受益証券）－第3期(2024/11/28－2025/11/27),2025-08-27 09:02,data\raw\edinet\2025-08-27\S100WK4R
S100WKB3,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:02,data\raw\edinet\2025-08-27\S100WKB3
S100WL8E,E14714,,キャピタル　アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:02,data\raw\edinet\2025-08-27\S100WL8E
S100VSV2,E12430,,日興アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第32期(2024/05/28－2025/05/27),2025-08-27 09:03,data\raw\edinet\2025-08-27\S100VSV2
S100WEQ4,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第6期(2024/12/08－2025/06/07),2025-08-27 09:03,data\raw\edinet\2025-08-27\S100WEQ4
S100WKB2,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:03,data\raw\edinet\2025-08-27\S100WKB2
S100VSUW,E12430,,日興アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-27 09:04,data\raw\edinet\2025-08-27\S100VSUW
S100WK1G,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:04,data\raw\edinet\2025-08-27\S100WK1G
S100WK4Q,E10677,,アセットマネジメントＯｎｅ株式会社,120,有価証券報告書（内国投資信託受益証券）－第3期(2024/05/28－2025/05/27),2025-08-27 09:04,data\raw\edinet\2025-08-27\S100WK4Q
S100WK4E,E12437,,パインブリッジ・インベストメンツ株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:04,data\raw\edinet\2025-08-27\S100WK4E
S100WK1I,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:05,data\raw\edinet\2025-08-27\S100WK1I
S100WK1H,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:05,data\raw\edinet\2025-08-27\S100WK1H
S100WEQ5,E12460,,野村アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-27 09:06,data\raw\edinet\2025-08-27\S100WEQ5
S100WKUX,E10677,,アセットマネジメントＯｎｅ株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:06,data\raw\edinet\2025-08-27\S100WKUX
S100WKRC,E12422,,しんきんアセットマネジメント投信株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:06,data\raw\edinet\2025-08-27\S100WKRC
S100WEPX,E12460,,野村アセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第6期(2024/12/09－2025/06/08),2025-08-27 09:06,data\raw\edinet\2025-08-27\S100WEPX
S100WK1J,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:06,data\raw\edinet\2025-08-27\S100WK1J
S100WEPY,E12460,,野村アセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-27 09:07,data\raw\edinet\2025-08-27\S100WEPY
S100WK1K,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:07,data\raw\edinet\2025-08-27\S100WK1K
S100WK1L,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:08,data\raw\edinet\2025-08-27\S100WK1L
S100WKDD,E12481,,フィデリティ投信株式会社,040,訂正有価証券届出書（内国投資信託受益証券）,2025-08-27 09:09,data\raw\edinet\2025-08-27\S100WKDD
S100WKRB,E12422,,しんきんアセットマネジメント投信株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:09,data\raw\edinet\2025-08-27\S100WKRB
S100WK1O,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:09,data\raw\edinet\2025-08-27\S100WK1O
S100WK1P,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:10,data\raw\edinet\2025-08-27\S100WK1P
S100WK1Q,E12460,,野村アセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:11,data\raw\edinet\2025-08-27\S100WK1Q
S100WKMX,E12492,,ＨＳＢＣアセットマネジメント株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:11,data\raw\edinet\2025-08-27\S100WKMX
S100WL8M,E21606,31480,株式会社クリエイトＳＤホールディングス,180,臨時報告書,2025-08-27 09:14,data\raw\edinet\2025-08-27\S100WL8M
S100WKJL,E12481,,フィデリティ投信株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:14,data\raw\edinet\2025-08-27\S100WKJL
S100WKJE,E12481,,フィデリティ投信株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:15,data\raw\edinet\2025-08-27\S100WKJE
S100WLHS,E01896,69550,ＦＤＫ株式会社,130,訂正有価証券報告書－第96期(2024/04/01－2025/03/31),2025-08-27 09:16,data\raw\edinet\2025-08-27\S100WLHS
S100WKJ6,E12481,,フィデリティ投信株式会社,180,臨時報告書（内国特定有価証券）,2025-08-27 09:16,data\raw\edinet\2025-08-27\S100WKJ6
S100WLC9,E31306,14300,ファーストコーポレーション株式会社,120,有価証券報告書－第14期(2024/06/01－2025/05/31),2025-08-27 09:23,data\raw\edinet\2025-08-27\S100WLC9
S100WLCL,E31306,14300,ファーストコーポレーション株式会社,135,確認書,2025-08-27 09:24,data\raw\edinet\2025-08-27\S100WLCL
S100WLCR,E31306,14300,ファーストコーポレーション株式会社,235,内部統制報告書－第14期(2024/06/01－2025/05/31),2025-08-27 09:25,data\raw\edinet\2025-08-27\S100WLCR
S100WLHY,E01896,69550,ＦＤＫ株式会社,135,確認書,2025-08-27 09:25,data\raw\edinet\2025-08-27\S100WLHY
S100WLDQ,E31306,14300,ファーストコーポレーション株式会社,180,臨時報告書,2025-08-27 09:26,data\raw\edinet\2025-08-27\S100WLDQ
S100WKIB,E33393,92650,ヤマシタヘルスケアホールディングス株式会社,120,有価証券報告書－第8期(2024/06/01－2025/05/31),2025-08-27 10:00,data\raw\edinet\2025-08-27\S100WKIB
S100WH50,E26643,,中島　正三,350,変更報告書,2025-08-27 10:00,data\raw\edinet\2025-08-27\S100WH50
S100WKQ9,E33393,92650,ヤマシタヘルスケアホールディングス株式会社,135,確認書,2025-08-27 10:00,data\raw\edinet\2025-08-27\S100WKQ9
S100WLHF,E36018,,日向　宏,350,変更報告書,2025-08-27 10:01,data\raw\edinet\2025-08-27\S100WLHF
S100WKQB,E33393,92650,ヤマシタヘルスケアホールディングス株式会社,235,内部統制報告書－第8期(2024/06/01－2025/05/31),2025-08-27 10:01,data\raw\edinet\2025-08-27\S100WKQB
S100WJLR,E13447,,ＳＢＩアセットマネジメント株式会社,120,有価証券報告書（内国投資信託受益証券）－第23期(2024/05/28－2025/05/27),2025-08-27 10:01,data\raw\edinet\2025-08-27\S100WJLR
S100WL5U,E04788,85930,三菱ＨＣキャピタル株式会社,080,発行登録書（株券､社債券等）,2025-08-27 10:02,data\raw\edinet\2025-08-27\S100WL5U
S100WJJN,E13447,,ＳＢＩアセットマネジメント株式会社,030,有価証券届出書（内国投資信託受益証券）,2025-08-27 10:04,data\raw\edinet\2025-08-27\S100WJJN
S100WLIY,E38682,58840,株式会社クラダシ,180,臨時報告書,2025-08-27 10:18,data\raw\edinet\2025-08-27\S100WLIY
S100WLAW,E00015,13330,マルハニチロ株式会社,100,発行登録追補書類（株券､社債券等）,2025-08-27 10:21,data\raw\edinet\2025-08-27\S100WLAW
S100WL1X,E02480,37910,株式会社ＩＧポート,120,有価証券報告書－第36期(2024/06/01－2025/05/31),2025-08-27 10:30,data\raw\edinet\2025-08-27\S100WL1X
S100WL20,E02480,37910,株式会社ＩＧポート,235,内部統制報告書－第36期(2024/06/01－2025/05/31),2025-08-27 10:34,data\raw\edinet\2025-08-27\S100WL20
S100WL1Z,E02480,37910,株式会社ＩＧポート,135,確認書,2025-08-27 10:35,data\raw\edinet\2025-08-27\S100WL1Z
